timestamp_ms;scan_id;record_kind;outcome;callback_received;service_uuid;characteristic_uuid;short_id;properties;properties_raw;status;length;hex;payload_valid;payload_sha256;public_redaction;connection_epoch;measurement_connection_epoch;rssi;evidence;meaning
1787947765451;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a1512-d532-4285-be94-b07a3e11a098;1512;READ;2;0;20;FF-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00;true;eb28e6a4b4ab077e254dae82e43e6913ab94d5b5fc3ab7623dbf11b1f4d3c886;;2;1;;BT638 beobachtet;"Am BT638 entdeckt; Bedeutung offen."
1787947765476;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a1513-d532-4285-be94-b07a3e11a098;1513;READ;2;0;20;;true;ddbb9244acf8127793a84541964b8caae120eaef045f4f997bbdaa6a2295bb67;identity_or_free_form;2;1;;BT638 beobachtet;REDACTED_IDENTITY_OR_FREE_FORM
1787947765503;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a151c-d532-4285-be94-b07a3e11a098;151C;READ;2;0;10;FF-00-00-00-00-00-00-00-00-00;true;1d9d37968d88175bae6bd9bfbc24c2f4aab55e364229dff16d8929fe8ab962bb;;2;1;;BT638 beobachtet;"Am BT638 entdeckt; Bedeutung offen."
1787947765534;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1800-d532-4285-be94-b07a3e11a098;da1a1802-d532-4285-be94-b07a3e11a098;1802;READ;2;0;20;;true;161660a64e88a397a33d90c876888717a0e1f7735754b0fbec20ad3d762038ba;identity_or_free_form;2;1;;BT638 beobachtet;REDACTED_IDENTITY_OR_FREE_FORM
1787947765575;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;00001800-0000-1000-8000-00805f9b34fb;00002a00-0000-1000-8000-00805f9b34fb;2A00;READ|NOTIFY;18;0;24;;true;76e372406e5a71538c6e4894bba3797f594705e594733a2bb81339ed5e7403a8;identity_or_free_form;2;1;;Bluetooth-Standard;REDACTED_IDENTITY_OR_FREE_FORM
1787947765600;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;00001800-0000-1000-8000-00805f9b34fb;00002a01-0000-1000-8000-00805f9b34fb;2A01;READ;2;0;2;00-00;true;96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7;;2;1;;Bluetooth-Standard;Appearance
1787947765625;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;00001800-0000-1000-8000-00805f9b34fb;00002a02-0000-1000-8000-00805f9b34fb;2A02;READ;2;0;2;00-00;true;96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7;;2;1;;Bluetooth-Standard;Peripheral Privacy Flag
1787947765650;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;00001800-0000-1000-8000-00805f9b34fb;00002a04-0000-1000-8000-00805f9b34fb;2A04;READ;2;0;8;14-00-28-00-00-00-E8-03;true;8ee55cb630f6fb40848aecd40d31b8f1424e54a5290544cce71e4f8c6b5cccfd;;2;1;;Bluetooth-Standard;Peripheral Preferred Connection Parameters
1787947765675;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;00001800-0000-1000-8000-00805f9b34fb;00002a28-0000-1000-8000-00805f9b34fb;2A28;READ;2;0;10;;true;065d10ab6f3c497c3209251b654ac005a7f67238063fbfcf96d99fbc93d910b5;identity_or_free_form;2;1;;Bluetooth-Standard;REDACTED_IDENTITY_OR_FREE_FORM
1787947765700;scan-1787947760377-e2-e2ea7a7fd3de;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;00001801-0000-1000-8000-00805f9b34fb;00002a05-0000-1000-8000-00805f9b34fb;2A05;READ|WRITE|NOTIFY|INDICATE|BROADCAST;123;0;4;00-00-00-00;true;df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119;;2;1;;Bluetooth-Standard;Service Changed
1787947765700;scan-1787947760377-e2-e2ea7a7fd3de;CONNECTION_EVENT;SCAN_COMPLETED;false;;;EVENT;-;0;;0;;false;;;2;1;;BT638 beobachtet;Sequential PROPERTY_READ scan completed
